"target","source","weight","mor"
"1700003E16Rik","PI3K",2.4052653229223,-1
"2310034G01Rik","PI3K",2.11397741392072,-1
"4921536K21Rik","PI3K",12.2398089550562,1
"4930407I10Rik","PI3K",2.54126059115418,-1
"9030025P20Rik","PI3K",2.19929807131658,-1
"A2m","PI3K",4.13263920875155,-1
"Aadat","PI3K",4.10181372931765,1
"Aamdc","PI3K",2.81593163321947,-1
"Abcd3","PI3K",4.703880330471,1
"Abcd4","PI3K",2.32594563299605,-1
"Abcg5","PI3K",2.31359815777848,-1
"Abhd14b","PI3K",6.05554696098929,-1
"Abtb1","PI3K",2.68688005535671,-1
"Acad10","PI3K",0.940403513512143,-1
"Acad12","PI3K",0.940403513512143,-1
"Acbd4","PI3K",3.2096475771497,-1
"Accs","PI3K",3.87482466864284,-1
"Actg2","PI3K",3.36832558977775,1
"Actr1b","PI3K",2.21204632949396,-1
"Actr3","PI3K",3.06360732270836,1
"Acvr2b","PI3K",2.92539909994843,-1
"Adhfe1","PI3K",5.52362667987178,-1
"Aebp1","PI3K",4.09261078767931,-1
"Agfg1","PI3K",2.61741523257987,1
"Aip","PI3K",2.47783163679279,-1
"Akap8","PI3K",2.44738267382738,1
"Aldh6a1","PI3K",6.21957831898459,-1
"Alg14","PI3K",4.41613921979738,1
"Amdhd1","PI3K",6.7394835818829,-1
"Amigo1","PI3K",6.00032101275205,-1
"Ap1g1","PI3K",2.53498937258495,1
"Apbb1","PI3K",1.82205118153328,-1
"Apoc1","PI3K",5.06131014685356,-1
"Apod","PI3K",4.46901896644518,-1
"Apoe","PI3K",2.44797445870108,-1
"Arl2","PI3K",4.90773355658093,-1
"Arl6","PI3K",3.67094425949848,1
"Arntl","PI3K",3.69705320575937,1
"Arpin","PI3K",2.36649549424006,-1
"Arsg","PI3K",7.69053144918824,-1
"Arsj","PI3K",7.06108078187924,1
"Arxes1","PI3K",1.41340983965412,1
"Arxes2","PI3K",1.41340983965412,1
"Asic1","PI3K",2.76319274706796,-1
"Atg14","PI3K",5.73130199099776,-1
"Atg4a","PI3K",2.03817106762711,1
"Atg4a-ps","PI3K",2.03817106762711,1
"Atg5","PI3K",3.21289985192969,1
"Atp6ap2","PI3K",2.34711531732566,-1
"Atp6v1g2","PI3K",7.23734622762513,-1
"Atp8a2","PI3K",2.06887367616784,1
"Atp8b2","PI3K",3.28626137238544,-1
"Azgp1","PI3K",5.63324752061329,-1
"Azin2","PI3K",3.43426981495766,-1
"Baat","PI3K",3.55753878109094,-1
"Baiap3","PI3K",1.45689721843648,-1
"Bank1","PI3K",3.04670715771419,1
"Bbs1","PI3K",2.69498369567869,-1
"Bbs2","PI3K",5.11793270504764,-1
"Bbs4","PI3K",3.33326048308427,-1
"BC024978","PI3K",4.55337731769574,-1
"Bckdha","PI3K",5.79331742149876,-1
"Bcl7a","PI3K",3.81894630657172,-1
"Begain","PI3K",4.19647716673333,-1
"Bloc1s1","PI3K",3.17399679834659,-1
"Bmf","PI3K",15.9415820184024,-1
"Bod1l","PI3K",2.90252705756695,-1
"Bphl","PI3K",4.11019772550667,-1
"Brd3","PI3K",2.76314332874991,-1
"Brd8","PI3K",2.82164771417688,-1
"Bri3","PI3K",4.98428162274632,-1
"Bsdc1","PI3K",2.40705647629072,-1
"Calcoco1","PI3K",6.14650227819688,-1
"Calm1","PI3K",4.51365300728561,1
"Calu","PI3K",3.74192089799961,1
"Caml","PI3K",5.79570374485461,-1
"Capn3","PI3K",5.80873756853038,-1
"Car14","PI3K",4.83804022189004,-1
"Cbx7","PI3K",6.43722025284963,-1
"Cby1","PI3K",2.42770158550324,-1
"Ccdc25","PI3K",4.33927130721477,-1
"Ccdc28a","PI3K",8.06067844120822,-1
"Ccdc78","PI3K",2.90978165496404,-1
"Ccnb1ip1","PI3K",5.42722906575271,-1
"Ccndbp1","PI3K",5.69300291088768,-1
"Cdk18","PI3K",4.19562184901984,-1
"Cdk5rap3","PI3K",5.25476658764296,-1
"Cep68","PI3K",3.75103852671985,-1
"Cfap43","PI3K",1.30896380314885,-1
"Chmp1b","PI3K",5.06930105574578,-1
"Chmp2a","PI3K",4.95216271267203,-1
"Cir1","PI3K",5.02316118285144,-1
"Cirbp","PI3K",3.66252718523967,-1
"Clcn6","PI3K",2.83301207852402,-1
"Clcn7","PI3K",2.19065705208033,-1
"Clock","PI3K",3.11991066339725,1
"Cnnm3","PI3K",2.93156170812653,-1
"Cnot9","PI3K",2.72722883417208,1
"Coa5","PI3K",4.99299891110849,-1
"Cog4","PI3K",3.82705813110523,-1
"Commd6","PI3K",3.46243911328989,-1
"Comtd1","PI3K",3.6415640238231,-1
"Coq8a","PI3K",6.3882123748855,-1
"Cpxm1","PI3K",4.04203813670041,-1
"Crbn","PI3K",6.89871723274358,-1
"Creb3l4","PI3K",9.10265165349138,-1
"Crebrf","PI3K",10.4460752741883,-1
"Cryl1","PI3K",7.33302617907713,-1
"Csnk1d","PI3K",3.47328728988943,-1
"Ctbs","PI3K",3.51965804868466,-1
"Ctdsp1","PI3K",5.56756931753247,-1
"Ctsf","PI3K",9.17214273519104,-1
"Cuedc2","PI3K",4.00918891395637,-1
"Cyb5d2","PI3K",6.01741038943064,-1
"Cyhr1","PI3K",1.82286015568599,-1
"Cyp4v3","PI3K",3.81211545970019,-1
"Cytl1","PI3K",4.86544163639119,-1
"D2hgdh","PI3K",2.74362211501782,-1
"Dcstamp","PI3K",2.36474851650988,1
"Ddx25","PI3K",2.31996963338154,-1
"Dera","PI3K",3.9018016055991,-1
"Derl3","PI3K",4.03367942481051,-1
"Dhx40","PI3K",5.34492196411251,-1
"Dmkn","PI3K",4.42158536753224,-1
"Dnaaf3","PI3K",2.83726631025872,-1
"Dnah2","PI3K",1.95731421766341,-1
"Dnajb11","PI3K",5.97306959124892,1
"Dnal4","PI3K",4.44586727498809,-1
"Dnph1","PI3K",3.36147548355905,-1
"Dolpp1","PI3K",3.13493180237445,1
"Dph5","PI3K",3.35705420354343,-1
"Dusp22","PI3K",4.16144597518165,-1
"Dvl2","PI3K",2.26482990645175,-1
"Eapp","PI3K",5.24274148575208,-1
"Efhc1","PI3K",4.29048347470639,-1
"Efnb2","PI3K",6.08679006067139,1
"Eif3h","PI3K",2.54380980964257,-1
"Eif4b","PI3K",4.20451920299553,-1
"Eif4g1","PI3K",3.8412371787886,1
"Elac2","PI3K",2.78939032441584,1
"Enah","PI3K",3.55983023403366,1
"Engase","PI3K",3.08794131104569,-1
"Enkd1","PI3K",3.01338295883264,-1
"Ensa","PI3K",2.36538972622867,1
"Ermard","PI3K",2.19929807131658,-1
"Esrp1","PI3K",5.17559387770192,-1
"Ethe1","PI3K",4.93663021602244,-1
"Etv2","PI3K",2.39049099380061,-1
"Faah","PI3K",2.54233925165333,-1
"Fam149a","PI3K",3.46667879878907,-1
"Fam20b","PI3K",3.06174652207675,1
"Fam210b","PI3K",7.77406644101412,-1
"Fam228b","PI3K",7.71524564886534,-1
"Fam71f2","PI3K",2.34439665743217,-1
"Fbln7","PI3K",4.39764231453026,-1
"Fbxl20","PI3K",4.65164982044354,-1
"Fbxo25","PI3K",7.03302973444092,-1
"Fbxo31","PI3K",2.74970182202727,-1
"Fbxw4","PI3K",2.93978692142627,-1
"Fcgrt","PI3K",6.17024340583968,-1
"Fcmr","PI3K",4.92688011408367,-1
"Fgf2","PI3K",4.52907589372199,1
"Fhit","PI3K",4.61516694668944,-1
"Fkbp10","PI3K",2.66118288838286,-1
"Fkbp14","PI3K",4.26801093994604,1
"Fndc10","PI3K",3.94421227330501,-1
"Foxf2","PI3K",3.75532745745811,-1
"Foxo4","PI3K",2.79458799924669,-1
"Frat1","PI3K",2.98156671152887,-1
"Ftsj3","PI3K",3.10407812797549,1
"Fuz","PI3K",2.16938799217894,-1
"G3bp2","PI3K",3.24527719157886,1
"Gaa","PI3K",5.36778410442264,-1
"Garem2","PI3K",4.09273889946688,-1
"Gclm","PI3K",7.81565578681218,1
"Gdpd5","PI3K",4.28469609406263,-1
"Gemin8","PI3K",4.13317735972695,-1
"Ggact","PI3K",1.84702585372862,-1
"Ggt7","PI3K",2.23278721692323,-1
"Ghdc","PI3K",3.46533109913377,-1
"Gigyf1","PI3K",1.86681708353138,-1
"Git1","PI3K",3.08611680618319,-1
"Gla","PI3K",5.64640610708012,1
"Glb1l","PI3K",2.35354976203292,-1
"Glipr1","PI3K",6.68552273722359,1
"Gnptg","PI3K",6.96660957448126,-1
"Gpm6b","PI3K",4.97706458053392,-1
"Gpr143","PI3K",3.12472608181966,-1
"Gpx4","PI3K",4.38807531297321,-1
"Grhpr","PI3K",3.31584686971602,-1
"Grn","PI3K",7.04630683392826,-1
"Gstz1","PI3K",3.67949813929158,-1
"Gusb","PI3K",2.81989762250987,-1
"H1fx","PI3K",5.75528640294555,-1
"H2-Ke6","PI3K",8.60157067564918,-1
"Hacl1","PI3K",5.77908640983181,-1
"Haus5","PI3K",2.14036907165624,-1
"Hbp1","PI3K",4.67048523506317,-1
"Hc","PI3K",4.75297565026008,-1
"Hccs","PI3K",3.6042237151323,1
"Hdac11","PI3K",2.31918284586206,-1
"Hdac5","PI3K",3.66701853734919,-1
"Heatr3","PI3K",4.74619975906915,1
"Hebp1","PI3K",4.2673210440104,-1
"Hinfp","PI3K",3.37794585469795,-1
"Hist3h2a","PI3K",5.55942566537531,-1
"Hlx","PI3K",4.59555489981736,-1
"Hmgcl","PI3K",6.52340659404978,-1
"Hoxa1","PI3K",3.54286977286664,1
"Hps4","PI3K",2.78870282744217,-1
"Hrk","PI3K",2.09319814923737,-1
"Hsbp1l1","PI3K",6.8931569144425,-1
"Hsd3b7","PI3K",4.93540538141587,-1
"Hspa5","PI3K",5.58028499967893,1
"Htr2b","PI3K",4.7864573507422,-1
"Hyou1","PI3K",4.73723316822529,1
"Idua","PI3K",1.86003953568176,-1
"Ift88","PI3K",4.06414840225892,-1
"Igbp1","PI3K",5.99671662666731,-1
"Il17d","PI3K",3.75410582241878,-1
"Impad1","PI3K",2.41692212413216,1
"Ing4","PI3K",7.70011807552868,-1
"Ino80b","PI3K",2.94292967147854,-1
"Ino80c","PI3K",4.10821747861681,1
"Inpp5k","PI3K",4.53009815299132,-1
"Ints6l","PI3K",3.48007158191457,1
"Ippk","PI3K",2.99243958162029,1
"Itga10","PI3K",4.32410845647614,-1
"Itm2c","PI3K",3.20728940847984,-1
"Jmy","PI3K",6.82951163327996,-1
"Josd2","PI3K",3.06297409118722,-1
"Jup","PI3K",5.66839524743889,-1
"Kank3","PI3K",2.39477546494304,-1
"Kcng4","PI3K",4.02581611231835,1
"Kctd2","PI3K",1.88724402026017,-1
"Kif5b","PI3K",3.10874439871401,1
"Klhdc2","PI3K",7.30691904969826,-1
"Klhl24","PI3K",9.9284784670516,-1
"Kpna3","PI3K",3.6759903741925,1
"Lcmt1","PI3K",2.43842124073588,-1
"Lcn11","PI3K",3.80322755378366,-1
"Lekr1","PI3K",2.1194450487683,-1
"Leng8","PI3K",3.80623654829206,-1
"Letmd1","PI3K",6.5947629475543,-1
"Lig4","PI3K",4.38373773836424,1
"Limd2","PI3K",2.60253133293312,-1
"Lman2l","PI3K",2.8662204935659,1
"Lrrc23","PI3K",3.29325311046509,-1
"Lrriq3","PI3K",2.23011856578659,-1
"Lrrn4cl","PI3K",5.06138805989942,-1
"Lztfl1","PI3K",2.99510634371349,-1
"Lztr1","PI3K",1.97833136158326,-1
"Manf","PI3K",4.43662290913685,1
"Map1b","PI3K",7.02369305434539,1
"Map1lc3a","PI3K",5.6724396823744,-1
"Mapre1","PI3K",3.70935568951345,1
"Mbp","PI3K",3.15926880301715,-1
"Mcrip1","PI3K",3.56715568225639,-1
"Mfge8","PI3K",5.90153045494985,-1
"Mfsd4a","PI3K",1.83446916285709,-1
"Mia","PI3K",3.123257044219,-1
"Mief2","PI3K",3.79603232218127,-1
"Mlana","PI3K",9.98574293200138,-1
"Mllt11","PI3K",6.30950596538397,1
"Mlph","PI3K",6.23703927167137,-1
"Mmel1","PI3K",2.18241391147646,-1
"Mmp8","PI3K",3.52342580928208,1
"Mpdu1","PI3K",2.46054164444378,1
"Mroh6","PI3K",4.41899557925087,-1
"Mrpl10","PI3K",4.87165425024191,-1
"Mrpl20","PI3K",2.36153201007457,1
"Mrpl42","PI3K",3.42951113466603,1
"Mrpl45","PI3K",3.2320132154496,-1
"Mst1","PI3K",4.98688563560501,-1
"Mtmr2","PI3K",3.64972620802639,1
"Mutyh","PI3K",3.44698169518882,-1
"Myo5c","PI3K",4.87675070954541,-1
"Mypn","PI3K",4.47416760202004,1
"Naprt","PI3K",2.4225520753902,-1
"Natd1","PI3K",5.14141139238987,-1
"Nbr1","PI3K",4.61168680558638,-1
"Ndufaf5","PI3K",2.27154860479421,1
"Nenf","PI3K",2.86223344936892,-1
"Nfkbil1","PI3K",2.8085720260313,-1
"Ngfr","PI3K",3.67038526810702,1
"Nhs","PI3K",4.33401513019693,1
"Nipsnap1","PI3K",3.80666409937924,-1
"Nit1","PI3K",2.61714159944655,-1
"Noa1","PI3K",4.69435954621425,-1
"Nr1d2","PI3K",6.23822849420542,-1
"Nr1h3","PI3K",4.64867560344547,-1
"Nr2e1","PI3K",2.72151809767483,-1
"Nrxn3","PI3K",3.39015449905584,1
"Nsg1","PI3K",4.90976566210216,-1
"Nsmce1","PI3K",4.37138310576347,-1
"Nt5m","PI3K",3.91513055341077,-1
"Nucb1","PI3K",3.69011362355826,-1
"Nudt2","PI3K",2.82042975485395,-1
"Oca2","PI3K",5.80205755036734,-1
"Ogdhl","PI3K",2.70999837100429,-1
"Opa3","PI3K",2.19336920928804,1
"Os9","PI3K",3.51822776916788,-1
"Osbpl5","PI3K",3.44257472999769,-1
"Osgin1","PI3K",3.39826197635766,1
"Oxld1","PI3K",3.71401963160928,-1
"Paip2","PI3K",3.10137840159287,-1
"Palm","PI3K",2.511899756033,-1
"Pan2","PI3K",4.16929799213366,-1
"Paox","PI3K",1.63675478360702,-1
"Paqr6","PI3K",3.32286251676216,-1
"Pard6a","PI3K",2.42681735922847,-1
"Pbxip1","PI3K",4.55309921715978,-1
"Pcmtd1","PI3K",4.31460665378806,-1
"Pcolce","PI3K",4.28744800239228,-1
"Pcyox1l","PI3K",5.33800347046029,-1
"Pcyt1a","PI3K",2.89411971248585,1
"Pdk2","PI3K",3.53506146517196,-1
"Pdzd4","PI3K",2.4555607541608,-1
"Peg12","PI3K",2.98156671152887,-1
"Pelo","PI3K",2.430886794857,1
"Pex11g","PI3K",4.45461364324906,-1
"Pgap3","PI3K",3.0159358217774,-1
"Pigv","PI3K",3.90589179552807,-1
"Pim1","PI3K",7.22074937918269,-1
"Piwil4","PI3K",3.56724815866698,-1
"Pla2g6","PI3K",2.59585246854982,-1
"Pmel","PI3K",6.5903482481995,-1
"Pmm1","PI3K",3.56824557059381,-1
"Polr1d","PI3K",3.62857422883153,-1
"Ppm1n","PI3K",2.17852181463299,-1
"Ppp1r26","PI3K",3.72424287015719,-1
"Ppp1r35","PI3K",3.30005296748433,-1
"Proca1","PI3K",1.48431010801211,-1
"Prss54","PI3K",2.46882424990307,-1
"Psmd1","PI3K",4.67561577379951,1
"Psmd11","PI3K",3.67935362752118,1
"Ptgis","PI3K",2.7730106006735,-1
"Ptprm","PI3K",3.96401708454385,-1
"Pts","PI3K",5.10340116080027,1
"Pudp","PI3K",2.83898475495114,1
"Pus7l","PI3K",3.26610575712385,1
"Pycard","PI3K",5.59932090606464,-1
"Rab17","PI3K",4.38593204286541,-1
"Rab6b","PI3K",2.27475637768779,-1
"Ramp2","PI3K",2.19580622571465,-1
"Ranbp10","PI3K",1.85080200407991,-1
"Rbks","PI3K",3.29643321367083,-1
"Reps2","PI3K",4.41561889121624,-1
"Rfk","PI3K",4.14684315355201,1
"Rgl2","PI3K",4.62756375015623,-1
"Rgs10","PI3K",3.88039733945838,-1
"Rgs11","PI3K",1.67806763638203,-1
"Ring1","PI3K",2.24586809757882,-1
"Rmnd1","PI3K",3.9980939173563,-1
"Rnf44","PI3K",5.73431317321176,-1
"Rpl22","PI3K",2.15327180593866,-1
"Rpp25l","PI3K",3.96870807588201,-1
"Rps15a","PI3K",2.99884588749103,-1
"Rps28","PI3K",2.79560791009061,-1
"Rrnad1","PI3K",3.91270106085957,-1
"Rtn2","PI3K",7.48564963103951,-1
"Rwdd2b","PI3K",3.55163260522173,-1
"Rxrb","PI3K",2.0086147429879,-1
"S100a1","PI3K",3.98892395619226,-1
"Samd13","PI3K",5.33490841335592,-1
"Sar1a","PI3K",3.04440339471837,1
"Sar1b","PI3K",3.70875498582165,1
"Sec23a","PI3K",3.2582418910257,1
"Sec23ip","PI3K",2.72812819136561,1
"Sec61a1","PI3K",3.70861473989431,1
"Sept3","PI3K",3.92333474712518,-1
"Serpinh1","PI3K",4.64740212683442,1
"Setdb1","PI3K",2.57533169287051,-1
"Sharpin","PI3K",1.96313458588479,-1
"Skida1","PI3K",3.37986015628271,1
"Slc18a1","PI3K",4.6520925271988,1
"Slc25a26","PI3K",3.04930890576466,-1
"Slc25a34","PI3K",2.24031151613389,-1
"Slc25a45","PI3K",3.79626743253048,-1
"Slc26a4","PI3K",3.73883989050786,-1
"Slc27a1","PI3K",8.32992083970463,-1
"Slc41a3","PI3K",3.55010832242782,-1
"Slc5a2","PI3K",1.93498167630712,-1
"Slc6a6","PI3K",3.92228283094879,1
"Slu7","PI3K",5.65676176720287,-1
"Smap2","PI3K",4.05069057519211,1
"Smim19","PI3K",7.21055901199547,-1
"Snx9","PI3K",7.33355097352639,-1
"Sp2","PI3K",1.72770564947247,-1
"Spaca9","PI3K",3.00575475854115,-1
"Spata17","PI3K",3.2162133614991,-1
"Spata20","PI3K",4.73594203129572,-1
"Spata7","PI3K",5.61255300436011,-1
"Spcs3","PI3K",1.41340983965412,1
"Spsb3","PI3K",6.53372855841329,-1
"Srp19","PI3K",3.62146150293813,1
"Ssr1","PI3K",3.65112135860456,1
"St6galnac2","PI3K",8.3080370574959,-1
"Stard3","PI3K",1.91130642940665,-1
"Stk16","PI3K",2.0741987246296,-1
"Stk32a","PI3K",3.50299394375865,-1
"Ston1","PI3K",8.81646320413724,-1
"Sufu","PI3K",2.51460378109789,1
"Surf1","PI3K",3.20985665157087,-1
"Surf4","PI3K",3.63855956071448,1
"Swt1","PI3K",4.21647815022616,-1
"Syce2","PI3K",3.40379178261679,-1
"Syf2","PI3K",2.77040960413259,-1
"Tab1","PI3K",2.77487236398243,-1
"Taf13","PI3K",5.00329924273279,1
"Taf5l","PI3K",2.96224255909905,1
"Tbc1d15","PI3K",5.41263103979862,-1
"Tbx19","PI3K",2.42264210978176,-1
"Tcn2","PI3K",3.52794459364398,-1
"Tctn1","PI3K",2.20277831953685,-1
"Tekt3","PI3K",2.5167739526321,-1
"Tesk2","PI3K",4.78203609469871,-1
"Tfdp2","PI3K",5.67358822724195,-1
"Tfr2","PI3K",1.57057470798431,-1
"Tgif2","PI3K",2.96489165960724,-1
"Thnsl2","PI3K",4.31834057929394,-1
"Tigar","PI3K",7.98589226514697,1
"Tkfc","PI3K",2.38449899944374,-1
"Tmco6","PI3K",3.27387324140361,-1
"Tmem100","PI3K",5.925691866151,1
"Tmem101","PI3K",3.57484798762279,-1
"Tmem129","PI3K",4.44157210419988,-1
"Tmem136","PI3K",2.95080309715472,-1
"Tmem167","PI3K",4.66785794564636,1
"Tmem42","PI3K",7.98932674781528,-1
"Tmem86a","PI3K",2.99459138400846,-1
"Tmem91","PI3K",3.20051472148572,-1
"Tnfrsf14","PI3K",5.18284469988228,-1
"Tpp1","PI3K",3.1685170228086,-1
"Tppp","PI3K",2.54311816143599,-1
"Trappc6a","PI3K",6.95524148588124,-1
"Trim63","PI3K",5.52859767409549,-1
"Trim66","PI3K",2.19680122355148,-1
"Trpm1","PI3K",3.75773966600037,-1
"Tsg101","PI3K",3.41582191137731,-1
"Tspan7","PI3K",4.44242787753153,-1
"Ttc12","PI3K",3.18487304334592,-1
"Ttll1","PI3K",4.01409341314329,-1
"Ttyh1","PI3K",3.67569776039458,-1
"Tubb2b","PI3K",5.4880287180455,1
"Tubb6","PI3K",6.58926729729307,1
"Txnip","PI3K",14.1019541927359,-1
"Tyr","PI3K",5.07685408927583,-1
"Ubald2","PI3K",9.9853774649777,-1
"Ubl3","PI3K",4.77640650412783,-1
"Ubl7","PI3K",3.42346693861462,-1
"Ubxn1","PI3K",2.17812078414932,-1
"Ucn","PI3K",3.7230146815428,-1
"Usb1","PI3K",2.73629309689426,1
"Use1","PI3K",3.02925238620197,-1
"Vamp2","PI3K",2.44996043942939,-1
"Vamp5","PI3K",4.36107400342695,-1
"Vcp","PI3K",3.85654054619067,1
"Vps11","PI3K",3.40915487021802,-1
"Vps51","PI3K",3.9096823044409,-1
"Wbp2","PI3K",3.1503331538339,-1
"Wdr1","PI3K",2.76996263317107,1
"Wdr31","PI3K",3.94383878232922,-1
"Wdr45","PI3K",5.46843086216023,-1
"Wdr48","PI3K",3.48442630620802,-1
"Wdr78","PI3K",3.62712257526587,-1
"Wdr91","PI3K",2.92116874466688,-1
"Wdtc1","PI3K",2.2658987606516,-1
"Whrn","PI3K",5.1520134383423,-1
"Wipi2","PI3K",3.15306605993472,-1
"Wsb2","PI3K",3.93804412899263,1
"Xpo6","PI3K",2.98002253462292,1
"Xxylt1","PI3K",3.12614183575115,1
"Ybx2","PI3K",4.4198573450747,-1
"Ypel1","PI3K",4.76527046023801,-1
"Ypel3","PI3K",7.03136433403796,-1
"Zbtb8os","PI3K",4.33455983995375,1
"Zc3h10","PI3K",1.98826855805438,-1
"Zcchc9","PI3K",3.35698615538391,-1
"Zcwpw1","PI3K",1.71916161351121,-1
"Zdhhc4","PI3K",2.31076833489188,-1
"Zfp108","PI3K",0.644255455336767,-1
"Zfp109","PI3K",0.644255455336767,-1
"Zfp114","PI3K",0.644255455336767,-1
"Zfp212","PI3K",2.19711126492339,-1
"Zfp235","PI3K",0.644255455336767,-1
"Zfp277","PI3K",3.14086772184869,-1
"Zfp41","PI3K",1.99785918290742,-1
"Zfp446","PI3K",2.01546189027034,-1
"Zfp523","PI3K",2.79225593483092,-1
"Zfp524","PI3K",2.17735217584726,-1
"Zfp637","PI3K",3.90243626314543,-1
"Zfp704","PI3K",3.84134349305279,-1
"Zfp93","PI3K",0.644255455336767,-1
"Zmynd12","PI3K",5.42818064478487,-1
"Znhit3","PI3K",3.02718580377536,-1
"Zscan2","PI3K",3.15874345354772,-1
"1110032F04Rik","TGFb",4.8090374633887,1
"8030462N17Rik","TGFb",1.25032518635595,1
"Abca6","TGFb",3.27153689503516,-1
"Abca8b","TGFb",1.70924507988481,-1
"Abca9","TGFb",1.3403874895052,-1
"Ablim2","TGFb",0.92066896417751,1
"Ackr4","TGFb",1.92471739112743,-1
"Acox1","TGFb",1.24837524719754,1
"Acox3","TGFb",2.72152876515143,1
"Actc1","TGFb",3.3374297971927,1
"Adam12","TGFb",3.96830453450054,1
"Adamts2","TGFb",1.66865223681827,1
"Adamts4","TGFb",1.2432177806383,1
"Adamts6","TGFb",1.63627299534711,1
"Adamtsl3","TGFb",1.20876291290486,1
"Adcy7","TGFb",2.40123900007009,1
"Adgra2","TGFb",1.5076726300276,1
"Adgrf5","TGFb",1.4910171476345,1
"Adra2a","TGFb",1.49986876700136,1
"Aebp1","TGFb",1.55491425981693,1
"Agfg2","TGFb",0.811347442082937,-1
"Agps","TGFb",2.44906999916028,1
"Ak5","TGFb",3.35713244014104,-1
"Aldh3a2","TGFb",1.97723034722805,-1
"Amigo2","TGFb",6.47002580532619,1
"Amtn","TGFb",2.47246916112189,1
"Amz1","TGFb",1.10096529872368,1
"Anapc13","TGFb",1.43062563017518,-1
"Ankle2","TGFb",1.78991015634954,1
"Ankrd1","TGFb",4.20657977543378,1
"Ankrd44","TGFb",2.0396071236605,1
"Anxa10","TGFb",4.32842272760866,-1
"Aox1","TGFb",2.43895340734109,-1
"Apbb2","TGFb",1.5867792593135,1
"Apoh","TGFb",1.04919149335541,-1
"Aqp1","TGFb",1.80123261160736,1
"Ar","TGFb",1.11115460310223,-1
"Arel1","TGFb",1.09002941790561,1
"Arf4","TGFb",1.7232750301081,1
"Arfgap1","TGFb",2.07340117015275,1
"Arhgap29","TGFb",2.73883303612019,-1
"Arhgap6","TGFb",1.02944091502072,-1
"Arhgef40","TGFb",2.00433068048266,1
"Arl4a","TGFb",3.23031750221868,1
"Aspn","TGFb",1.25762697443478,1
"Ass1","TGFb",5.72596690572463,1
"Atp10a","TGFb",2.78485714657699,1
"Atp13a2","TGFb",1.57480213528867,1
"Atp8b1","TGFb",2.06594501804478,-1
"Auts2","TGFb",1.67785944615752,1
"Baiap2l2","TGFb",0.762276693088763,-1
"BC016579","TGFb",2.07119252494191,1
"Bcor","TGFb",2.73574649292318,1
"Bdkrb2","TGFb",2.07012355790414,-1
"Bgn","TGFb",3.23783999976143,1
"Bloc1s2","TGFb",3.44667439484729,1
"Bmp4","TGFb",2.97366618185126,-1
"Bmp6","TGFb",1.62750734776514,1
"Bmper","TGFb",2.94308388793847,-1
"Bmpr2","TGFb",4.01550503146815,1
"Cachd1","TGFb",1.82851252798337,1
"Cald1","TGFb",3.05163558943135,1
"Camkk1","TGFb",0.94942189018156,1
"Car12","TGFb",2.91589509184078,-1
"Cbfb","TGFb",2.93392326230817,1
"Ccdc8","TGFb",0.99492919555895,1
"Ccdc80","TGFb",3.94658506936523,1
"Ccl11","TGFb",1.65618629928924,1
"Cdc25b","TGFb",2.96714891970176,-1
"Cdc42se1","TGFb",2.14192110867935,1
"Cdh2","TGFb",3.28831023806494,1
"Cdkn2b","TGFb",3.37372810288728,1
"Cebpd","TGFb",3.34856601863244,-1
"Cebpg","TGFb",3.281713547745,1
"Chfr","TGFb",1.46125710734148,1
"Chrna3","TGFb",0.758379144409724,1
"Chrna9","TGFb",1.48485002790537,1
"Chst11","TGFb",3.26414773798885,1
"Chst3","TGFb",2.22180085729483,1
"Cilp","TGFb",4.65100396366156,1
"Cldn11","TGFb",3.69028339577921,-1
"Cldn14","TGFb",1.62532863299105,1
"Cnksr3","TGFb",1.93483803870341,-1
"Cnn1","TGFb",4.95347124865968,1
"Col15a1","TGFb",2.78153571641605,1
"Col16a1","TGFb",2.56563959429196,1
"Col1a1","TGFb",3.56608104235526,1
"Col1a2","TGFb",2.17129712842021,1
"Col4a1","TGFb",6.33748957483242,1
"Col4a2","TGFb",4.22126367783392,1
"Col4a4","TGFb",1.45600028269514,1
"Col5a1","TGFb",5.22105124556953,1
"Col5a2","TGFb",2.61197113585025,1
"Col8a2","TGFb",1.72384705990098,1
"Comp","TGFb",9.89924996035517,1
"Cped1","TGFb",1.80906258786031,-1
"Cradd","TGFb",1.51731071000691,-1
"Creb3l2","TGFb",1.70120499411842,1
"Crip2","TGFb",2.43187683676031,1
"Crlf1","TGFb",4.82529311181974,1
"Csdc2","TGFb",1.66160419052411,1
"Csgalnact1","TGFb",2.09171543382044,-1
"Csn1s1","TGFb",0.765975705380184,1
